season,school_id,arena_comb,city,latitude,longitude
2014,135,"Cope Hall, Cheyney, PA","Cheyney, PA",39.9533856,-75.598379
2015,135,"Cope Hall, Cheyney, PA","Cheyney, PA",39.9533856,-75.598379
2016,135,"Cope Hall, Cheyney, PA","Cheyney, PA",39.9533856,-75.598379
2017,135,"Cope Hall, Cheyney, PA","Cheyney, PA",39.9533856,-75.598379
2009,135,"Cope Hall, Cheyney, PA","Cheyney, PA",39.9533856,-75.598379
2010,136,"Emil and Patricia Jones Convocation Center, Chicago, IL","Chicago, IL",41.7165542,-87.6084284
2011,136,"Emil and Patricia Jones Convocation Center, Chicago, IL","Chicago, IL",41.7165542,-87.6084284
2012,136,"Emil and Patricia Jones Convocation Center, Chicago, IL","Chicago, IL",41.7165542,-87.6084284
2013,136,"Emil and Patricia Jones Convocation Center, Chicago, IL","Chicago, IL",41.7165542,-87.6084284
2014,136,"Emil and Patricia Jones Convocation Center, Chicago, IL","Chicago, IL",41.7165542,-87.6084284
2015,136,"Emil and Patricia Jones Convocation Center, Chicago, IL","Chicago, IL",41.7165542,-87.6084284
2016,136,"Emil and Patricia Jones Convocation Center, Chicago, IL","Chicago, IL",41.7165542,-87.6084284
2017,136,"Emil and Patricia Jones Convocation Center, Chicago, IL","Chicago, IL",41.7165542,-87.6084284
2009,136,"Emil and Patricia Jones Convocation Center, Chicago, IL","Chicago, IL",41.7165542,-87.6084284
2010,137,"Gerald Ratner Athletics Center, Chicago, IL","Chicago, IL",41.794161,-87.6019229
2011,137,"Gerald Ratner Athletics Center, Chicago, IL","Chicago, IL",41.794161,-87.6019229
2012,137,"Gerald Ratner Athletics Center, Chicago, IL","Chicago, IL",41.794161,-87.6019229
2013,137,"Gerald Ratner Athletics Center, Chicago, IL","Chicago, IL",41.794161,-87.6019229
2014,137,"Gerald Ratner Athletics Center, Chicago, IL","Chicago, IL",41.794161,-87.6019229
2015,137,"Gerald Ratner Athletics Center, Chicago, IL","Chicago, IL",41.794161,-87.6019229
2016,137,"Gerald Ratner Athletics Center, Chicago, IL","Chicago, IL",41.794161,-87.6019229
2017,137,"Gerald Ratner Athletics Center, Chicago, IL","Chicago, IL",41.794161,-87.6019229
2009,137,"Gerald Ratner Athletics Center, Chicago, IL","Chicago, IL",41.794161,-87.6019229
2010,139,"Freeman Center, Newport News, VA","Newport News, VA",37.0648199,-76.492459
2011,139,"Freeman Center, Newport News, VA","Newport News, VA",37.0648199,-76.492459
2012,139,"Freeman Center, Newport News, VA","Newport News, VA",37.0648199,-76.492459
2013,139,"Freeman Center, Newport News, VA","Newport News, VA",37.0648199,-76.492459
2014,139,"Freeman Center, Newport News, VA","Newport News, VA",37.0648199,-76.492459
2015,139,"Freeman Center, Newport News, VA","Newport News, VA",37.0648199,-76.492459
2016,139,"Freeman Center, Newport News, VA","Newport News, VA",37.0648199,-76.492459
2017,139,"Freeman Center, Newport News, VA","Newport News, VA",37.0648199,-76.492459
2009,139,"Freeman Center, Newport News, VA","Newport News, VA",37.0648199,-76.492459
2010,140,"Fifth Third Arena, Cincinnati, OH","Cincinnati, OH",39.1311671,-84.5142013
2011,140,"Fifth Third Arena, Cincinnati, OH","Cincinnati, OH",39.1311671,-84.5142013
2012,140,"Fifth Third Arena, Cincinnati, OH","Cincinnati, OH",39.1311671,-84.5142013
2013,140,"Fifth Third Arena, Cincinnati, OH","Cincinnati, OH",39.1311671,-84.5142013
2014,140,"Fifth Third Arena, Cincinnati, OH","Cincinnati, OH",39.1311671,-84.5142013
2015,140,"Fifth Third Arena, Cincinnati, OH","Cincinnati, OH",39.1311671,-84.5142013
2016,140,"Fifth Third Arena, Cincinnati, OH","Cincinnati, OH",39.1311671,-84.5142013
2017,140,"Fifth Third Arena, Cincinnati, OH","Cincinnati, OH",39.1311671,-84.5142013
2009,140,"Fifth Third Arena, Cincinnati, OH","Cincinnati, OH",39.1311671,-84.5142013
2010,141,"McAlister Field House, Charleston, SC","Charleston, SC",32.7985855,-79.9623637
2011,141,"McAlister Field House, Charleston, SC","Charleston, SC",32.7985855,-79.9623637
2012,141,"McAlister Field House, Charleston, SC","Charleston, SC",32.7985855,-79.9623637
2013,141,"McAlister Field House, Charleston, SC","Charleston, SC",32.7985855,-79.9623637
2014,141,"McAlister Field House, Charleston, SC","Charleston, SC",32.7985855,-79.9623637
2015,141,"McAlister Field House, Charleston, SC","Charleston, SC",32.7985855,-79.9623637
2016,141,"McAlister Field House, Charleston, SC","Charleston, SC",32.7985855,-79.9623637
2017,141,"McAlister Field House, Charleston, SC","Charleston, SC",32.7985855,-79.9623637
2009,141,"McAlister Field House, Charleston, SC","Charleston, SC",32.7985855,-79.9623637
2010,142,"Roberts Pavilion, Claremont, CA","Claremont, CA",34.100115,-117.7064554
2011,142,"Roberts Pavilion, Claremont, CA","Claremont, CA",34.100115,-117.7064554
2012,142,"Roberts Pavilion, Claremont, CA","Claremont, CA",34.100115,-117.7064554
2013,142,"Roberts Pavilion, Claremont, CA","Claremont, CA",34.100115,-117.7064554
2014,142,"Roberts Pavilion, Claremont, CA","Claremont, CA",34.100115,-117.7064554
2015,142,"Roberts Pavilion, Claremont, CA","Claremont, CA",34.100115,-117.7064554
2016,142,"Roberts Pavilion, Claremont, CA","Claremont, CA",34.100115,-117.7064554
2017,142,"Roberts Pavilion, Claremont, CA","Claremont, CA",34.100115,-117.7064554
2009,142,"Roberts Pavilion, Claremont, CA","Claremont, CA",34.100115,-117.7064554
2010,143,"W.S. Tippin Gymnasium, Clarion, PA","Clarion, PA",41.2078434,-79.3805823
2011,143,"W.S. Tippin Gymnasium, Clarion, PA","Clarion, PA",41.2078434,-79.3805823
2012,143,"W.S. Tippin Gymnasium, Clarion, PA","Clarion, PA",41.2078434,-79.3805823
2013,143,"W.S. Tippin Gymnasium, Clarion, PA","Clarion, PA",41.2078434,-79.3805823
2014,143,"W.S. Tippin Gymnasium, Clarion, PA","Clarion, PA",41.2078434,-79.3805823
2015,143,"W.S. Tippin Gymnasium, Clarion, PA","Clarion, PA",41.2078434,-79.3805823
2016,143,"W.S. Tippin Gymnasium, Clarion, PA","Clarion, PA",41.2078434,-79.3805823
2017,143,"W.S. Tippin Gymnasium, Clarion, PA","Clarion, PA",41.2078434,-79.3805823
2009,143,"W.S. Tippin Gymnasium, Clarion, PA","Clarion, PA",41.2078434,-79.3805823
2010,145,"Kneller Athletic Center, Worcester, MA","Worcester, MA",42.252198,-71.823871
2011,145,"Kneller Athletic Center, Worcester, MA","Worcester, MA",42.252198,-71.823871
2012,145,"Kneller Athletic Center, Worcester, MA","Worcester, MA",42.252198,-71.823871
2013,145,"Kneller Athletic Center, Worcester, MA","Worcester, MA",42.252198,-71.823871
2014,145,"Kneller Athletic Center, Worcester, MA","Worcester, MA",42.252198,-71.823871
2015,145,"Kneller Athletic Center, Worcester, MA","Worcester, MA",42.252198,-71.823871
2016,145,"Kneller Athletic Center, Worcester, MA","Worcester, MA",42.252198,-71.823871
2017,145,"Kneller Athletic Center, Worcester, MA","Worcester, MA",42.252198,-71.823871
2009,145,"Kneller Athletic Center, Worcester, MA","Worcester, MA",42.252198,-71.823871
2010,146,"Alumni Gymnasium, Potsdam, NY","Potsdam, NY",44.6656424,-74.9999533
2011,146,"Alumni Gymnasium, Potsdam, NY","Potsdam, NY",44.6656424,-74.9999533
2012,146,"Alumni Gymnasium, Potsdam, NY","Potsdam, NY",44.6656424,-74.9999533
2013,146,"Alumni Gymnasium, Potsdam, NY","Potsdam, NY",44.6656424,-74.9999533
2014,146,"Alumni Gymnasium, Potsdam, NY","Potsdam, NY",44.6656424,-74.9999533
2015,146,"Alumni Gymnasium, Potsdam, NY","Potsdam, NY",44.6656424,-74.9999533
2016,146,"Alumni Gymnasium, Potsdam, NY","Potsdam, NY",44.6656424,-74.9999533
2017,146,"Alumni Gymnasium, Potsdam, NY","Potsdam, NY",44.6656424,-74.9999533
2009,146,"Alumni Gymnasium, Potsdam, NY","Potsdam, NY",44.6656424,-74.9999533
2010,147,"Littlejohn Coliseum, Clemson, SC","Clemson, SC",34.6804137,-82.8464242
2011,147,"Littlejohn Coliseum, Clemson, SC","Clemson, SC",34.6804137,-82.8464242
2012,147,"Littlejohn Coliseum, Clemson, SC","Clemson, SC",34.6804137,-82.8464242
2013,147,"Littlejohn Coliseum, Clemson, SC","Clemson, SC",34.6804137,-82.8464242
2014,147,"Littlejohn Coliseum, Clemson, SC","Clemson, SC",34.6804137,-82.8464242
2015,147,"Littlejohn Coliseum, Clemson, SC","Clemson, SC",34.6804137,-82.8464242
2016,147,"Littlejohn Coliseum, Clemson, SC","Clemson, SC",34.6804137,-82.8464242
2017,147,"Littlejohn Coliseum, Clemson, SC","Clemson, SC",34.6804137,-82.8464242
2009,147,"Littlejohn Coliseum, Clemson, SC","Clemson, SC",34.6804137,-82.8464242
2010,148,"Henry J. Goodman Arena, Cleveland, OH","Cleveland, OH",41.499205,-81.676497
2011,148,"Henry J. Goodman Arena, Cleveland, OH","Cleveland, OH",41.499205,-81.676497
2012,148,"Henry J. Goodman Arena, Cleveland, OH","Cleveland, OH",41.499205,-81.676497
2013,148,"Henry J. Goodman Arena, Cleveland, OH","Cleveland, OH",41.499205,-81.676497
2014,148,"Henry J. Goodman Arena, Cleveland, OH","Cleveland, OH",41.499205,-81.676497
2015,148,"Henry J. Goodman Arena, Cleveland, OH","Cleveland, OH",41.499205,-81.676497
2016,148,"Henry J. Goodman Arena, Cleveland, OH","Cleveland, OH",41.499205,-81.676497
2017,148,"Henry J. Goodman Arena, Cleveland, OH","Cleveland, OH",41.499205,-81.676497
2009,148,"Henry J. Goodman Arena, Cleveland, OH","Cleveland, OH",41.499205,-81.676497
2010,149,"HTC Center, Conway, SC","Conway, SC",33.7980888,-79.0155722
2011,149,"HTC Center, Conway, SC","Conway, SC",33.7980888,-79.0155722
2012,149,"HTC Center, Conway, SC","Conway, SC",33.7980888,-79.0155722
2013,149,"HTC Center, Conway, SC","Conway, SC",33.7980888,-79.0155722
2014,149,"HTC Center, Conway, SC","Conway, SC",33.7980888,-79.0155722
2015,149,"HTC Center, Conway, SC","Conway, SC",33.7980888,-79.0155722
2016,149,"HTC Center, Conway, SC","Conway, SC",33.7980888,-79.0155722
2017,149,"HTC Center, Conway, SC","Conway, SC",33.7980888,-79.0155722
2009,149,"HTC Center, Conway, SC","Conway, SC",33.7980888,-79.0155722
2010,150,"Moray L. Eby Fieldhouse, Cedar Rapids, IA","Cedar Rapids, IA",41.9889493,-91.659901
2011,150,"Moray L. Eby Fieldhouse, Cedar Rapids, IA","Cedar Rapids, IA",41.9889493,-91.659901
2012,150,"Moray L. Eby Fieldhouse, Cedar Rapids, IA","Cedar Rapids, IA",41.9889493,-91.659901
2013,150,"Moray L. Eby Fieldhouse, Cedar Rapids, IA","Cedar Rapids, IA",41.9889493,-91.659901
2014,150,"Moray L. Eby Fieldhouse, Cedar Rapids, IA","Cedar Rapids, IA",41.9889493,-91.659901
2015,150,"Moray L. Eby Fieldhouse, Cedar Rapids, IA","Cedar Rapids, IA",41.9889493,-91.659901
2016,150,"Moray L. Eby Fieldhouse, Cedar Rapids, IA","Cedar Rapids, IA",41.9889493,-91.659901
2017,150,"Moray L. Eby Fieldhouse, Cedar Rapids, IA","Cedar Rapids, IA",41.9889493,-91.659901
2009,150,"Moray L. Eby Fieldhouse, Cedar Rapids, IA","Cedar Rapids, IA",41.9889493,-91.659901
2010,151,"Wadsworth Gymnasium, Waterville, ME","Waterville, ME",44.5682287,-69.6583929
2011,151,"Wadsworth Gymnasium, Waterville, ME","Waterville, ME",44.5682287,-69.6583929
2012,151,"Wadsworth Gymnasium, Waterville, ME","Waterville, ME",44.5682287,-69.6583929
2013,151,"Wadsworth Gymnasium, Waterville, ME","Waterville, ME",44.5682287,-69.6583929
2014,151,"Wadsworth Gymnasium, Waterville, ME","Waterville, ME",44.5682287,-69.6583929
2015,151,"Wadsworth Gymnasium, Waterville, ME","Waterville, ME",44.5682287,-69.6583929
2016,151,"Wadsworth Gymnasium, Waterville, ME","Waterville, ME",44.5682287,-69.6583929
2017,151,"Wadsworth Gymnasium, Waterville, ME","Waterville, ME",44.5682287,-69.6583929
2009,151,"Wadsworth Gymnasium, Waterville, ME","Waterville, ME",44.5682287,-69.6583929
2010,153,"Cotterell Court, Hamilton, NY","Hamilton, NY",42.8153295,-75.5427014
2011,153,"Cotterell Court, Hamilton, NY","Hamilton, NY",42.8153295,-75.5427014
2012,153,"Cotterell Court, Hamilton, NY","Hamilton, NY",42.8153295,-75.5427014
2013,153,"Cotterell Court, Hamilton, NY","Hamilton, NY",42.8153295,-75.5427014
2014,153,"Cotterell Court, Hamilton, NY","Hamilton, NY",42.8153295,-75.5427014
2015,153,"Cotterell Court, Hamilton, NY","Hamilton, NY",42.8153295,-75.5427014
2016,153,"Cotterell Court, Hamilton, NY","Hamilton, NY",42.8153295,-75.5427014
2017,153,"Cotterell Court, Hamilton, NY","Hamilton, NY",42.8153295,-75.5427014
2009,153,"Cotterell Court, Hamilton, NY","Hamilton, NY",42.8153295,-75.5427014
2010,154,"Reid Arena, Colorado Springs, CO","Colorado Springs, CO",38.846594,-104.824394
2011,154,"Reid Arena, Colorado Springs, CO","Colorado Springs, CO",38.846594,-104.824394
2012,154,"Reid Arena, Colorado Springs, CO","Colorado Springs, CO",38.846594,-104.824394
2013,154,"Reid Arena, Colorado Springs, CO","Colorado Springs, CO",38.846594,-104.824394
2014,154,"Reid Arena, Colorado Springs, CO","Colorado Springs, CO",38.846594,-104.824394
2015,154,"Reid Arena, Colorado Springs, CO","Colorado Springs, CO",38.846594,-104.824394
2016,154,"Reid Arena, Colorado Springs, CO","Colorado Springs, CO",38.846594,-104.824394
2017,154,"Reid Arena, Colorado Springs, CO","Colorado Springs, CO",38.846594,-104.824394
2009,154,"Reid Arena, Colorado Springs, CO","Colorado Springs, CO",38.846594,-104.824394
2010,155,"Lockridge Arena, Golden, CO","Golden, CO",39.7491202,-105.2227753
2011,155,"Lockridge Arena, Golden, CO","Golden, CO",39.7491202,-105.2227753
2012,155,"Lockridge Arena, Golden, CO","Golden, CO",39.7491202,-105.2227753
2013,155,"Lockridge Arena, Golden, CO","Golden, CO",39.7491202,-105.2227753
2014,155,"Lockridge Arena, Golden, CO","Golden, CO",39.7491202,-105.2227753
2015,155,"Lockridge Arena, Golden, CO","Golden, CO",39.7491202,-105.2227753
2016,155,"Lockridge Arena, Golden, CO","Golden, CO",39.7491202,-105.2227753
2017,155,"Lockridge Arena, Golden, CO","Golden, CO",39.7491202,-105.2227753
2009,155,"Lockridge Arena, Golden, CO","Golden, CO",39.7491202,-105.2227753
2010,156,"Moby Arena, Fort Collins, CO","Fort Collins, CO",40.5756843,-105.0932246
2011,156,"Moby Arena, Fort Collins, CO","Fort Collins, CO",40.5756843,-105.0932246
2012,156,"Moby Arena, Fort Collins, CO","Fort Collins, CO",40.5756843,-105.0932246
2013,156,"Moby Arena, Fort Collins, CO","Fort Collins, CO",40.5756843,-105.0932246
2014,156,"Moby Arena, Fort Collins, CO","Fort Collins, CO",40.5756843,-105.0932246
2015,156,"Moby Arena, Fort Collins, CO","Fort Collins, CO",40.5756843,-105.0932246
2016,156,"Moby Arena, Fort Collins, CO","Fort Collins, CO",40.5756843,-105.0932246
2017,156,"Moby Arena, Fort Collins, CO","Fort Collins, CO",40.5756843,-105.0932246
2009,156,"Moby Arena, Fort Collins, CO","Fort Collins, CO",40.5756843,-105.0932246
2010,157,"Coors Events Center, Boulder, CO","Boulder, CO",40.0048315,-105.2606052
2011,157,"Coors Events Center, Boulder, CO","Boulder, CO",40.0048315,-105.2606052
2012,157,"Coors Events Center, Boulder, CO","Boulder, CO",40.0048315,-105.2606052
2013,157,"Coors Events Center, Boulder, CO","Boulder, CO",40.0048315,-105.2606052
2014,157,"Coors Events Center, Boulder, CO","Boulder, CO",40.0048315,-105.2606052
2015,157,"Coors Events Center, Boulder, CO","Boulder, CO",40.0048315,-105.2606052
2016,157,"Coors Events Center, Boulder, CO","Boulder, CO",40.0048315,-105.2606052
2017,157,"Coors Events Center, Boulder, CO","Boulder, CO",40.0048315,-105.2606052
2009,157,"Coors Events Center, Boulder, CO","Boulder, CO",40.0048315,-105.2606052
2010,158,"Levien Gym, New York, NY","New York, NY",40.757037,-73.972469
2011,158,"Levien Gym, New York, NY","New York, NY",40.757037,-73.972469
2012,158,"Levien Gym, New York, NY","New York, NY",40.757037,-73.972469
2013,158,"Levien Gym, New York, NY","New York, NY",40.757037,-73.972469
2014,158,"Levien Gym, New York, NY","New York, NY",40.757037,-73.972469
2015,158,"Levien Gym, New York, NY","New York, NY",40.757037,-73.972469
2016,158,"Levien Gym, New York, NY","New York, NY",40.757037,-73.972469
2017,158,"Levien Gym, New York, NY","New York, NY",40.757037,-73.972469
2009,158,"Levien Gym, New York, NY","New York, NY",40.757037,-73.972469
2010,159,"Lumpkin Center, Columbus, GA","Columbus, GA",32.5044661,-84.9402125
2011,159,"Lumpkin Center, Columbus, GA","Columbus, GA",32.5044661,-84.9402125
2012,159,"Lumpkin Center, Columbus, GA","Columbus, GA",32.5044661,-84.9402125
2013,159,"Lumpkin Center, Columbus, GA","Columbus, GA",32.5044661,-84.9402125
2014,159,"Lumpkin Center, Columbus, GA","Columbus, GA",32.5044661,-84.9402125
2015,159,"Lumpkin Center, Columbus, GA","Columbus, GA",32.5044661,-84.9402125
2016,159,"Lumpkin Center, Columbus, GA","Columbus, GA",32.5044661,-84.9402125
2017,159,"Lumpkin Center, Columbus, GA","Columbus, GA",32.5044661,-84.9402125
2009,159,"Lumpkin Center, Columbus, GA","Columbus, GA",32.5044661,-84.9402125
2010,160,"Geiseman Gymnasium, River Forest, IL","River Forest, IL",41.89971,-87.809536
2011,160,"Geiseman Gymnasium, River Forest, IL","River Forest, IL",41.89971,-87.809536
2012,160,"Geiseman Gymnasium, River Forest, IL","River Forest, IL",41.89971,-87.809536
2013,160,"Geiseman Gymnasium, River Forest, IL","River Forest, IL",41.89971,-87.809536
2014,160,"Geiseman Gymnasium, River Forest, IL","River Forest, IL",41.89971,-87.809536
2015,160,"Geiseman Gymnasium, River Forest, IL","River Forest, IL",41.89971,-87.809536
2016,160,"Geiseman Gymnasium, River Forest, IL","River Forest, IL",41.89971,-87.809536
2017,160,"Geiseman Gymnasium, River Forest, IL","River Forest, IL",41.89971,-87.809536
2009,160,"Geiseman Gymnasium, River Forest, IL","River Forest, IL",41.89971,-87.809536
2010,161,"Memorial Auditorium, Moorhead, MN","Moorhead, MN",46.8628042,-96.7700579
2011,161,"Memorial Auditorium, Moorhead, MN","Moorhead, MN",46.8628042,-96.7700579
2012,161,"Memorial Auditorium, Moorhead, MN","Moorhead, MN",46.8628042,-96.7700579
2013,161,"Memorial Auditorium, Moorhead, MN","Moorhead, MN",46.8628042,-96.7700579
2014,161,"Memorial Auditorium, Moorhead, MN","Moorhead, MN",46.8628042,-96.7700579
