school_id,season,city,arena,capacity
347,2015,"Jackson, TN",Oman Arena,2500
347,2016,"Jackson, TN",Oman Arena,2500
347,2017,"Jackson, TN",Oman Arena,2500
348,2010,"Appleton, WI",Alexander Gym,1100
348,2011,"Appleton, WI",Alexander Gym,1100
348,2012,"Appleton, WI",Alexander Gym,1100
348,2013,"Appleton, WI",Alexander Gym,1100
348,2014,"Appleton, WI",Alexander Gym,1100
348,2015,"Appleton, WI",Alexander Gym,1100
348,2016,"Appleton, WI",Alexander Gym,1100
348,2017,"Appleton, WI",Alexander Gym,1100
349,2010,"Syracuse, NY",Ted Grant Court,2000
349,2011,"Syracuse, NY",Ted Grant Court,2000
349,2012,"Syracuse, NY",Ted Grant Court,2000
349,2013,"Syracuse, NY",Ted Grant Court,2000
349,2014,"Syracuse, NY",Ted Grant Court,2000
349,2015,"Syracuse, NY",Ted Grant Court,2000
349,2016,"Syracuse, NY",Ted Grant Court,2000
349,2017,"Syracuse, NY",Ted Grant Court,2000
350,2010,"Memphis, TN",Bruce Hall/Johnson Gymnasium,1000
350,2011,"Memphis, TN",Bruce Hall/Johnson Gymnasium,1000
350,2012,"Memphis, TN",Bruce Hall/Johnson Gymnasium,1000
350,2013,"Memphis, TN",Bruce Hall/Johnson Gymnasium,1000
350,2014,"Memphis, TN",Bruce Hall/Johnson Gymnasium,1000
350,2015,"Memphis, TN",Bruce Hall/Johnson Gymnasium,1000
350,2016,"Memphis, TN",Bruce Hall/Johnson Gymnasium,1000
350,2017,"Memphis, TN",Bruce Hall/Johnson Gymnasium,1000
351,2010,"Annville, PA",Sorrentino Gymnasium,1650
351,2011,"Annville, PA",Sorrentino Gymnasium,1650
351,2012,"Annville, PA",Sorrentino Gymnasium,1650
351,2013,"Annville, PA",Sorrentino Gymnasium,1650
351,2014,"Annville, PA",Sorrentino Gymnasium,1650
351,2015,"Annville, PA",Sorrentino Gymnasium,1650
351,2016,"Annville, PA",Sorrentino Gymnasium,1650
351,2017,"Annville, PA",Sorrentino Gymnasium,1650
352,2010,"Bethlehem, PA",Stabler Arena,5600
352,2011,"Bethlehem, PA",Stabler Arena,5600
352,2012,"Bethlehem, PA",Stabler Arena,5600
352,2013,"Bethlehem, PA",Stabler Arena,5600
352,2014,"Bethlehem, PA",Stabler Arena,5600
352,2015,"Bethlehem, PA",Stabler Arena,5600
352,2016,"Bethlehem, PA",Stabler Arena,5600
352,2017,"Bethlehem, PA",Stabler Arena,5600
354,2010,"Romeoville, IL",Neil Carey Arena,1075
354,2011,"Romeoville, IL",Neil Carey Arena,1075
354,2012,"Romeoville, IL",Neil Carey Arena,1075
354,2013,"Romeoville, IL",Neil Carey Arena,1075
354,2014,"Romeoville, IL",Neil Carey Arena,1075
354,2015,"Romeoville, IL",Neil Carey Arena,1075
354,2016,"Romeoville, IL",Neil Carey Arena,1075
354,2017,"Romeoville, IL",Neil Carey Arena,1075
355,2010,"Lynchburg, VA",Vines Center,9547
355,2011,"Lynchburg, VA",Vines Center,9547
355,2012,"Lynchburg, VA",Vines Center,9547
355,2013,"Lynchburg, VA",Vines Center,9547
355,2014,"Lynchburg, VA",Vines Center,9547
355,2015,"Lynchburg, VA",Vines Center,9547
355,2016,"Lynchburg, VA",Vines Center,9547
355,2017,"Lynchburg, VA",Vines Center,9547
356,2010,"Jefferson City, MO",Jason Gym,2500
356,2011,"Jefferson City, MO",Jason Gym,2500
356,2012,"Jefferson City, MO",Jason Gym,2500
356,2013,"Jefferson City, MO",Jason Gym,2500
356,2014,"Jefferson City, MO",Jason Gym,2500
356,2015,"Jefferson City, MO",Jason Gym,2500
356,2016,"Jefferson City, MO",Jason Gym,2500
356,2017,"Jefferson City, MO",Jason Gym,2500
357,2010,"Lincoln University, PA",Manuel Rivero Hall,3000
357,2011,"Lincoln University, PA",Manuel Rivero Hall,3000
357,2012,"Lincoln University, PA",Manuel Rivero Hall,3000
357,2013,"Lincoln University, PA",Manuel Rivero Hall,3000
357,2014,"Lincoln University, PA",Manuel Rivero Hall,3000
357,2015,"Lincoln University, PA",Manuel Rivero Hall,3000
357,2016,"Lincoln University, PA",Manuel Rivero Hall,3000
357,2017,"Lincoln University, PA",Manuel Rivero Hall,3000
358,2010,"Livingston, AL",Pruitt Hall,1000
358,2011,"Livingston, AL",Pruitt Hall,1000
358,2012,"Livingston, AL",Pruitt Hall,1000
358,2013,"Livingston, AL",Pruitt Hall,1000
358,2014,"Livingston, AL",Pruitt Hall,1000
358,2015,"Livingston, AL",Pruitt Hall,1000
358,2016,"Livingston, AL",Pruitt Hall,1000
358,2017,"Livingston, AL",Pruitt Hall,1000
359,2010,"Salisbury, NC",William Trent Gymnasium,1500
359,2011,"Salisbury, NC",William Trent Gymnasium,1500
359,2012,"Salisbury, NC",William Trent Gymnasium,1500
359,2013,"Salisbury, NC",William Trent Gymnasium,1500
359,2014,"Salisbury, NC",William Trent Gymnasium,1500
359,2015,"Salisbury, NC",William Trent Gymnasium,1500
359,2016,"Salisbury, NC",William Trent Gymnasium,1500
359,2017,"Salisbury, NC",William Trent Gymnasium,1500
360,2010,"Lock Haven, PA",Thomas Fieldhouse,2500
360,2011,"Lock Haven, PA",Thomas Fieldhouse,2500
360,2012,"Lock Haven, PA",Thomas Fieldhouse,2500
360,2013,"Lock Haven, PA",Thomas Fieldhouse,2500
360,2014,"Lock Haven, PA",Thomas Fieldhouse,2500
360,2015,"Lock Haven, PA",Thomas Fieldhouse,2500
360,2016,"Lock Haven, PA",Thomas Fieldhouse,2500
360,2017,"Lock Haven, PA",Thomas Fieldhouse,2500
361,2010,"Brooklyn, NY",Wellness Center,2000
361,2011,"Brooklyn, NY",Wellness Center,2000
361,2012,"Brooklyn, NY",Wellness Center,2000
361,2013,"Brooklyn, NY",Wellness Center,2000
361,2014,"Brooklyn, NY",Wellness Center,2000
361,2015,"Brooklyn, NY",Wellness Center,2000
361,2016,"Brooklyn, NY",Wellness Center,2000
361,2017,"Brooklyn, NY",Wellness Center,2000
362,2010,"Brookville, NY",Pratt Recreation Center,3000
362,2011,"Brookville, NY",Pratt Recreation Center,3000
362,2012,"Brookville, NY",Pratt Recreation Center,3000
362,2013,"Brookville, NY",Pratt Recreation Center,3000
362,2014,"Brookville, NY",Pratt Recreation Center,3000
362,2015,"Brookville, NY",Pratt Recreation Center,3000
362,2016,"Brookville, NY",Pratt Recreation Center,3000
362,2017,"Brookville, NY",Pratt Recreation Center,3000
363,2010,"Farmville, VA",Willett Hall,1807
363,2011,"Farmville, VA",Willett Hall,1807
363,2012,"Farmville, VA",Willett Hall,1807
363,2013,"Farmville, VA",Willett Hall,1807
363,2014,"Farmville, VA",Willett Hall,1807
363,2015,"Farmville, VA",Willett Hall,1807
363,2016,"Farmville, VA",Willett Hall,1807
363,2017,"Farmville, VA",Willett Hall,1807
364,2010,"Dubuque, IA",Loras AWC,2500
364,2011,"Dubuque, IA",Loras AWC,2500
364,2012,"Dubuque, IA",Loras AWC,2500
364,2013,"Dubuque, IA",Loras AWC,2500
364,2014,"Dubuque, IA",Loras AWC,2500
364,2015,"Dubuque, IA",Loras AWC,2500
364,2016,"Dubuque, IA",Loras AWC,2500
364,2017,"Dubuque, IA",Loras AWC,2500
365,2010,"Baton Rouge, LA",Maravich Assembly Center,13215
365,2011,"Baton Rouge, LA",Maravich Assembly Center,13215
365,2012,"Baton Rouge, LA",Maravich Assembly Center,13215
365,2013,"Baton Rouge, LA",Maravich Assembly Center,13215
365,2014,"Baton Rouge, LA",Maravich Assembly Center,13215
365,2015,"Baton Rouge, LA",Maravich Assembly Center,13215
365,2016,"Baton Rouge, LA",Maravich Assembly Center,13215
365,2017,"Baton Rouge, LA",Maravich Assembly Center,13215
366,2010,"Ruston, LA",Thomas Assembly Center,8000
366,2011,"Ruston, LA",Thomas Assembly Center,8000
366,2012,"Ruston, LA",Thomas Assembly Center,8000
366,2013,"Ruston, LA",Thomas Assembly Center,8000
366,2014,"Ruston, LA",Thomas Assembly Center,8000
366,2015,"Ruston, LA",Thomas Assembly Center,8000
366,2016,"Ruston, LA",Thomas Assembly Center,8000
366,2017,"Ruston, LA",Thomas Assembly Center,8000
367,2010,"Louisville, KY",KFC Yum! Center,22000
367,2011,"Louisville, KY",KFC Yum! Center,22000
367,2012,"Louisville, KY",KFC Yum! Center,22000
367,2013,"Louisville, KY",KFC Yum! Center,22000
367,2014,"Louisville, KY",KFC Yum! Center,22000
367,2015,"Louisville, KY",KFC Yum! Center,22000
367,2016,"Louisville, KY",KFC Yum! Center,22000
367,2017,"Louisville, KY",KFC Yum! Center,22000
368,2010,"Lowell, MA",Costello Athletic Center,2100
368,2011,"Lowell, MA",Costello Athletic Center,2100
368,2012,"Lowell, MA",Costello Athletic Center,2100
368,2013,"Lowell, MA",Costello Athletic Center,2100
368,2014,"Lowell, MA",Costello Athletic Center,2100
368,2015,"Lowell, MA",Costello Athletic Center,2100
368,2016,"Lowell, MA",Costello Athletic Center,2100
368,2017,"Lowell, MA",Costello Athletic Center,2100
369,2010,"Baltimore, MD",Reitz Arena,2100
369,2011,"Baltimore, MD",Reitz Arena,2100
369,2012,"Baltimore, MD",Reitz Arena,2100
369,2013,"Baltimore, MD",Reitz Arena,2100
369,2014,"Baltimore, MD",Reitz Arena,2100
369,2015,"Baltimore, MD",Reitz Arena,2100
369,2016,"Baltimore, MD",Reitz Arena,2100
369,2017,"Baltimore, MD",Reitz Arena,2100
370,2010,"Los Angeles, CA",Albert Gersten Pavilion,4156
370,2011,"Los Angeles, CA",Albert Gersten Pavilion,4156
370,2012,"Los Angeles, CA",Albert Gersten Pavilion,4156
370,2013,"Los Angeles, CA",Albert Gersten Pavilion,4156
370,2014,"Los Angeles, CA",Albert Gersten Pavilion,4156
370,2015,"Los Angeles, CA",Albert Gersten Pavilion,4156
370,2016,"Los Angeles, CA",Albert Gersten Pavilion,4156
370,2017,"Los Angeles, CA",Albert Gersten Pavilion,4156
371,2010,"Chicago, IL",Joseph J. Gentile Arena,4486
371,2011,"Chicago, IL",Joseph J. Gentile Arena,4486
371,2012,"Chicago, IL",Joseph J. Gentile Arena,4486
371,2013,"Chicago, IL",Joseph J. Gentile Arena,4486
371,2014,"Chicago, IL",Joseph J. Gentile Arena,4486
371,2015,"Chicago, IL",Joseph J. Gentile Arena,4486
371,2016,"Chicago, IL",Joseph J. Gentile Arena,4486
371,2017,"Chicago, IL",Joseph J. Gentile Arena,4486
372,2010,"Decorah, IA",Luther Field House,3500
372,2011,"Decorah, IA",Luther Field House,3500
372,2012,"Decorah, IA",Luther Field House,3500
372,2013,"Decorah, IA",Luther Field House,3500
372,2014,"Decorah, IA",Luther Field House,3500
372,2015,"Decorah, IA",Luther Field House,3500
372,2016,"Decorah, IA",Luther Field House,3500
372,2017,"Decorah, IA",Luther Field House,3500
373,2010,"Williamsport, PA",Lamade Gymnasium,2300
373,2011,"Williamsport, PA",Lamade Gymnasium,2300
373,2012,"Williamsport, PA",Lamade Gymnasium,2300
373,2013,"Williamsport, PA",Lamade Gymnasium,2300
373,2014,"Williamsport, PA",Lamade Gymnasium,2300
373,2015,"Williamsport, PA",Lamade Gymnasium,2300
373,2016,"Williamsport, PA",Lamade Gymnasium,2300
373,2017,"Williamsport, PA",Lamade Gymnasium,2300
374,2010,"Lynchburg, VA",Turner Gym,2400
374,2011,"Lynchburg, VA",Turner Gym,2400
374,2012,"Lynchburg, VA",Turner Gym,2400
374,2013,"Lynchburg, VA",Turner Gym,2400
374,2014,"Lynchburg, VA",Turner Gym,2400
374,2015,"Lynchburg, VA",Turner Gym,2400
374,2016,"Lynchburg, VA",Turner Gym,2400
374,2017,"Lynchburg, VA",Turner Gym,2400
8567,2010,"Cincinnati, OH",Harrington Center,2000
8567,2011,"Cincinnati, OH",Harrington Center,2000
8567,2012,"Cincinnati, OH",Harrington Center,2000
8567,2013,"Cincinnati, OH",Harrington Center,2000
8567,2014,"Cincinnati, OH",Harrington Center,2000
8567,2015,"Cincinnati, OH",Harrington Center,2000
8567,2016,"Cincinnati, OH",Harrington Center,2000
8567,2017,"Cincinnati, OH",Harrington Center,2000
376,2010,"St. Paul, MN",Leonard Center,1200
376,2011,"St. Paul, MN",Leonard Center,1200
376,2012,"St. Paul, MN",Leonard Center,1200
376,2013,"St. Paul, MN",Leonard Center,1200
376,2014,"St. Paul, MN",Leonard Center,1200
376,2015,"St. Paul, MN",Leonard Center,1200
376,2016,"St. Paul, MN",Leonard Center,1200
376,2017,"St. Paul, MN",Leonard Center,1200
377,2010,"Jacksonville, IL",Bill Wall Gymnasium,1500
377,2011,"Jacksonville, IL",Bill Wall Gymnasium,1500
377,2012,"Jacksonville, IL",Bill Wall Gymnasium,1500
377,2013,"Jacksonville, IL",Bill Wall Gymnasium,1500
377,2014,"Jacksonville, IL",Bill Wall Gymnasium,1500
377,2015,"Jacksonville, IL",Bill Wall Gymnasium,1500
377,2016,"Jacksonville, IL",Bill Wall Gymnasium,1500
377,2017,"Jacksonville, IL",Bill Wall Gymnasium,1500
378,2010,"Castine, ME",Margaret Chase Smith Gym,1000
378,2011,"Castine, ME",Margaret Chase Smith Gym,1000
378,2012,"Castine, ME",Margaret Chase Smith Gym,1000
378,2013,"Castine, ME",Margaret Chase Smith Gym,1000
378,2014,"Castine, ME",Margaret Chase Smith Gym,1000
378,2015,"Castine, ME",Margaret Chase Smith Gym,1000
378,2016,"Castine, ME",Margaret Chase Smith Gym,1000
378,2017,"Castine, ME",Margaret Chase Smith Gym,1000
379,2010,"Farmington, ME",Dearborn Gymnasium,600
379,2011,"Farmington, ME",Dearborn Gymnasium,600
379,2012,"Farmington, ME",Dearborn Gymnasium,600
379,2013,"Farmington, ME",Dearborn Gymnasium,600
379,2014,"Farmington, ME",Dearborn Gymnasium,600
379,2015,"Farmington, ME",Dearborn Gymnasium,600
379,2016,"Farmington, ME",Dearborn Gymnasium,600
379,2017,"Farmington, ME",Dearborn Gymnasium,600
380,2010,"Orono, ME",Cross Insurance Center,6667
380,2011,"Orono, ME",Cross Insurance Center,6667
380,2012,"Orono, ME",Cross Insurance Center,6667
380,2013,"Orono, ME",Cross Insurance Center,6667
380,2014,"Orono, ME",Cross Insurance Center,6667
380,2015,"Orono, ME",Cross Insurance Center,6667
380,2016,"Orono, ME",Cross Insurance Center,6667
380,2017,"Orono, ME",Cross Insurance Center,6667
381,2010,"Riverdale, NY",Draddy Gymnasium,2520
381,2011,"Riverdale, NY",Draddy Gymnasium,2520
381,2012,"Riverdale, NY",Draddy Gymnasium,2520
381,2013,"Riverdale, NY",Draddy Gymnasium,2520
381,2014,"Riverdale, NY",Draddy Gymnasium,2520
381,2015,"Riverdale, NY",Draddy Gymnasium,2520
381,2016,"Riverdale, NY",Draddy Gymnasium,2520
381,2017,"Riverdale, NY",Draddy Gymnasium,2520
382,2010,"Purchase, NY",Kennedy Gymnasium,800
382,2011,"Purchase, NY",Kennedy Gymnasium,800
382,2012,"Purchase, NY",Kennedy Gymnasium,800
382,2013,"Purchase, NY",Kennedy Gymnasium,800
382,2014,"Purchase, NY",Kennedy Gymnasium,800
382,2015,"Purchase, NY",Kennedy Gymnasium,800
382,2016,"Purchase, NY",Kennedy Gymnasium,800
382,2017,"Purchase, NY",Kennedy Gymnasium,800
405,2010,"Atherton, CA",Haynes-Prim Pavilion,700
405,2012,"Atherton, CA",Haynes-Prim Pavilion,700
384,2010,"Mansfield, PA",Decker Gymnasium,2500
384,2011,"Mansfield, PA",Decker Gymnasium,2500
384,2012,"Mansfield, PA",Decker Gymnasium,2500
384,2013,"Mansfield, PA",Decker Gymnasium,2500
384,2014,"Mansfield, PA",Decker Gymnasium,2500
384,2015,"Mansfield, PA",Decker Gymnasium,2500
384,2016,"Mansfield, PA",Decker Gymnasium,2500
384,2017,"Mansfield, PA",Decker Gymnasium,2500
385,2010,"Marietta, OH",Ban Johnson Arena,1457
385,2011,"Marietta, OH",Ban Johnson Arena,1457
385,2012,"Marietta, OH",Ban Johnson Arena,1457
385,2013,"Marietta, OH",Ban Johnson Arena,1457
385,2014,"Marietta, OH",Ban Johnson Arena,1457
385,2015,"Marietta, OH",Ban Johnson Arena,1457
385,2016,"Marietta, OH",Ban Johnson Arena,1457
385,2017,"Marietta, OH",Ban Johnson Arena,1457
386,2010,"Poughkeepsie, NY",McCann Arena,3200
386,2011,"Poughkeepsie, NY",McCann Arena,3200
386,2012,"Poughkeepsie, NY",McCann Arena,3200
386,2013,"Poughkeepsie, NY",McCann Arena,3200
386,2014,"Poughkeepsie, NY",McCann Arena,3200
386,2015,"Poughkeepsie, NY",McCann Arena,3200
386,2016,"Poughkeepsie, NY",McCann Arena,3200
386,2017,"Poughkeepsie, NY",McCann Arena,3200
387,2010,"Milwaukee, WI",Bradley Center,18850
387,2011,"Milwaukee, WI",Bradley Center,18850
387,2012,"Milwaukee, WI",Bradley Center,18850
387,2013,"Milwaukee, WI",Bradley Center,18850
387,2014,"Milwaukee, WI",Bradley Center,18850
387,2015,"Milwaukee, WI",Bradley Center,18850
387,2016,"Milwaukee, WI",Bradley Center,18850
387,2017,"Milwaukee, WI",Bradley Center,18850
8580,2010,"Brooklyn, NY",,
8580,2011,"Brooklyn, NY",,
390,2010,"Fredericksburg, VA",William M. Anderson Center,2000
390,2011,"Fredericksburg, VA",William M. Anderson Center,2000
390,2012,"Fredericksburg, VA",William M. Anderson Center,2000
390,2013,"Fredericksburg, VA",William M. Anderson Center,2000
390,2014,"Fredericksburg, VA",William M. Anderson Center,2000
390,2015,"Fredericksburg, VA",William M. Anderson Center,2000
390,2016,"Fredericksburg, VA",William M. Anderson Center,2000
390,2017,"Fredericksburg, VA",William M. Anderson Center,2000
391,2010,"Baltimore, MD",RAC Arena,3824
391,2011,"Baltimore, MD",RAC Arena,3824
391,2012,"Baltimore, MD",RAC Arena,3824
391,2013,"Baltimore, MD",RAC Arena,3824
391,2014,"Baltimore, MD",RAC Arena,3824
391,2015,"Baltimore, MD",RAC Arena,3824
391,2016,"Baltimore, MD",RAC Arena,3824
391,2017,"Baltimore, MD",RAC Arena,3824
392,2010,"College Park, MD",XFINITY Center,17950
392,2011,"College Park, MD",XFINITY Center,17950
392,2012,"College Park, MD",XFINITY Center,17950
392,2013,"College Park, MD",XFINITY Center,17950
392,2014,"College Park, MD",XFINITY Center,17950
392,2015,"College Park, MD",XFINITY Center,17950
392,2016,"College Park, MD",XFINITY Center,17950
392,2017,"College Park, MD",XFINITY Center,17950
393,2010,"Princess Anne, MD",Hytche Athletic Center,5500
393,2011,"Princess Anne, MD",Hytche Athletic Center,5500
393,2012,"Princess Anne, MD",Hytche Athletic Center,5500
393,2013,"Princess Anne, MD",Hytche Athletic Center,5500
393,2014,"Princess Anne, MD",Hytche Athletic Center,5500
393,2015,"Princess Anne, MD",Hytche Athletic Center,5500
393,2016,"Princess Anne, MD",Hytche Athletic Center,5500
393,2017,"Princess Anne, MD",Hytche Athletic Center,5500
394,2010,"Arlington, VA",Verizon Sports Arena,1000
394,2011,"Arlington, VA",Verizon Sports Arena,1000
394,2012,"Arlington, VA",Verizon Sports Arena,1000
394,2013,"Arlington, VA",Verizon Sports Arena,1000
394,2014,"Arlington, VA",Verizon Sports Arena,1000
394,2015,"Arlington, VA",Verizon Sports Arena,1000
394,2016,"Arlington, VA",Verizon Sports Arena,1000
394,2017,"Arlington, VA",Verizon Sports Arena,1000
395,2010,"St. Louis, MO",Moloney Arena,3000
395,2011,"St. Louis, MO",Moloney Arena,3000
395,2012,"St. Louis, MO",Moloney Arena,3000
395,2013,"St. Louis, MO",Moloney Arena,3000
395,2014,"St. Louis, MO",Moloney Arena,3000
395,2015,"St. Louis, MO",Moloney Arena,3000
395,2016,"St. Louis, MO",Moloney Arena,3000
395,2017,"St. Louis, MO",Moloney Arena,3000
396,2010,"Maryville, TN",Boydson Baird Gymnasium,2000
396,2011,"Maryville, TN",Boydson Baird Gymnasium,2000
396,2012,"Maryville, TN",Boydson Baird Gymnasium,2000
396,2013,"Maryville, TN",Boydson Baird Gymnasium,2000
396,2014,"Maryville, TN",Boydson Baird Gymnasium,2000
396,2015,"Maryville, TN",Boydson Baird Gymnasium,2000
396,2016,"Maryville, TN",Boydson Baird Gymnasium,2000
396,2017,"Maryville, TN",Boydson Baird Gymnasium,2000
397,2010,"Scranton, PA",Insalaco Arena,1500
397,2011,"Scranton, PA",Insalaco Arena,1500
397,2012,"Scranton, PA",Insalaco Arena,1500
397,2013,"Scranton, PA",Insalaco Arena,1500
397,2014,"Scranton, PA",Insalaco Arena,1500
397,2015,"Scranton, PA",Insalaco Arena,1500
397,2016,"Scranton, PA",Insalaco Arena,1500
397,2017,"Scranton, PA",Insalaco Arena,1500
398,2010,"Cambridge, MA",Rockwell Cage,600
398,2011,"Cambridge, MA",Rockwell Cage,600
398,2012,"Cambridge, MA",Rockwell Cage,600
398,2013,"Cambridge, MA",Rockwell Cage,600
398,2014,"Cambridge, MA",Rockwell Cage,600
398,2015,"Cambridge, MA",Rockwell Cage,600
398,2016,"Cambridge, MA",Rockwell Cage,600
398,2017,"Cambridge, MA",Rockwell Cage,600
400,2010,"Amherst, MA",Mullins Center,9493
400,2011,"Amherst, MA",Mullins Center,9493
400,2012,"Amherst, MA",Mullins Center,9493
400,2013,"Amherst, MA",Mullins Center,9493
400,2014,"Amherst, MA",Mullins Center,9493
400,2015,"Amherst, MA",Mullins Center,9493
400,2016,"Amherst, MA",Mullins Center,9493
400,2017,"Amherst, MA",Mullins Center,9493
164,2010,"Storrs, CT",XL Center,15564
164,2011,"Storrs, CT",XL Center,15564
164,2012,"Storrs, CT",XL Center,15564
164,2013,"Storrs, CT",XL Center,15564
164,2014,"Storrs, CT",XL Center,15564
164,2015,"Storrs, CT",XL Center,15564
164,2016,"Storrs, CT",XL Center,15564
164,2017,"Storrs, CT",XL Center,15564
402,2010,"Lake Charles, LA",Burton Coliseum,8000
402,2011,"Lake Charles, LA",Burton Coliseum,8000
402,2012,"Lake Charles, LA",Burton Coliseum,8000
402,2013,"Lake Charles, LA",Burton Coliseum,8000
402,2014,"Lake Charles, LA",Burton Coliseum,8000
402,2015,"Lake Charles, LA",Burton Coliseum,8000
402,2016,"Lake Charles, LA",Burton Coliseum,8000
402,2017,"Lake Charles, LA",Burton Coliseum,8000
403,2010,"Brooklyn, NY",Medgar Evers College Gym,300
403,2011,"Brooklyn, NY",Medgar Evers College Gym,300
403,2012,"Brooklyn, NY",Medgar Evers College Gym,300
403,2013,"Brooklyn, NY",Medgar Evers College Gym,300
403,2014,"Brooklyn, NY",Medgar Evers College Gym,300
403,2015,"Brooklyn, NY",Medgar Evers College Gym,300
403,2016,"Brooklyn, NY",Medgar Evers College Gym,300
403,2017,"Brooklyn, NY",Medgar Evers College Gym,300
404,2010,"Memphis, TN",FedExForum,18400
404,2011,"Memphis, TN",FedExForum,18400
404,2012,"Memphis, TN",FedExForum,18400
404,2013,"Memphis, TN",FedExForum,18400
404,2014,"Memphis, TN",FedExForum,18400
404,2015,"Memphis, TN",FedExForum,18400
404,2016,"Memphis, TN",FedExForum,18400
404,2017,"Memphis, TN",FedExForum,18400
8597,2010,"New Ulm, MN",Luther Student Center,1500
8597,2011,"New Ulm, MN",Luther Student Center,1500
8597,2012,"New Ulm, MN",Luther Student Center,1500
8597,2013,"New Ulm, MN",Luther Student Center,1500
