season,school_id,player_id,player_name,jersey,pos,height,class
2012,709,55,1175852.0,"Wonnell, Richard",C,6-10,So
2012,711,10,1283524.0,"Adams, Will",G,6-4,Fr
2012,711,20,1283525.0,"Benimon, Jerrelle",F,6-8,Jr
2012,711,15,1293563.0,"Blackstone, Bryan",,5-10,N/A
2012,711,32,1283526.0,"Burwell, Mike",G,6-5,Jr
2012,711,11,1188208.0,"Collins, Christian",G,6-0,So
2012,711,4,1293564.0,"Cook, Deyon",,-,N/A
2012,711,1,1283527.0,"Damas, Marcus",F,6-7,So
2012,711,44,1176604.0,"Flash, Jamel",F,6-10,Fr
2012,711,22,1176606.0,"Giergen, Alex",F,6-7,Fr
2012,711,12,1067834.0,"Gumbs, Erique",F,6-9,So
2012,711,23,1400364.0,"Jones, Deon",F,6-6,Fr
2012,711,25,1283529.0,"Nwankwo, Robert",F,6-8,Sr
2012,711,5,1067833.0,"Polk, RaShawn",G,6-2,Sr
2012,711,30,1528273.0,"Pressley, Jervon",F,6-8,Fr
2012,711,3,,"Walden, Kris",G,6-1,Fr
2012,712,34,1179234,"Balevski, Daniel",F,6-5,So
2012,712,42,962046,"Bucher, Dan",F,6-6,Sr
2012,712,35,1292927,"Cancillieri, Kyle",F,6-5,Fr
2012,712,15,1179233,"Chalmers, Jason",F,6-4,So
2012,712,44,1292928,"Duszczak, Anthony",F,6-6,Fr
2012,712,33,1292925,"Ettin, Skyelar",F,6-5,So
2012,712,23,1292921,"Fox, Alex",F,6-2,So
2012,712,50,1292929,"Grapstul, Drew",C,6-8,Fr
2012,712,0,1298895,"Greenwald, John",F,6-3,Fr
2012,712,4,1069391,"Johnson, Brandon",G,5-8,Jr
2012,712,31,1292924,"Kane, Joe",F,6-3,So
2012,712,22,1292920,"Keegan, Ryan",G,5-9,Fr
2012,712,20,1179228,"Lester, William",G,5-9,Jr
2012,712,5,1292918,"Matlock, Emmanuel",G,5-10,Fr
2012,712,3,962044,"Matlock, Albert",G,5-9,Sr
2012,712,25,1292923,"Miller, Tyler",G,5-11,Fr
2012,712,12,1069396,"Rawson, Kyle",G,6-1,Sr
2012,712,24,1292922,"Rista, Matthew",G,6-1,So
2012,712,11,1179226,"Smalls, Donovan",G,5-10,Jr
2012,713,31,968741,"Applegate, Chris",C,6-8,Sr
2012,713,13,1296472,"Chenfeld, Leonard",G,5-9,So
2012,713,44,1296479,"Conaway, Alex",F,6-5,Fr
2012,713,33,1186451,"Dean, Eric",G,6-1,So
2012,713,15,1077756,"Distasio, Mick",C,6-4,Jr
2012,713,45,1303970,"Ebo, Jamil",,6-6,N/A
2012,713,22,1296475,"O'Loughlin, Mike",G,6-3,Fr
2012,713,52,1296487,"Papadeas, George",C,6-8,Fr
2012,713,11,1296470,"Peter, Josh",G,5-10,Fr
2012,713,23,1296476,"Pidoriano, Austin",G,6-2,Fr
2012,713,12,1296471,"Ram, Varun",G,5-10,Fr
2012,713,45,1296485,"Rioux, Taylor",F,6-5,Fr
2012,713,21,1296474,"Seltzer, Jon",G,6-4,Fr
2012,713,24,1296477,"Simpson, Mickel",G,6-4,Fr
2012,713,30,1077758,"Skaggs, Adam",C,6-4,Jr
2012,713,32,1296478,"Spirou, Steve",F,6-4,Fr
2012,713,10,1077759,"Sutton, Cameron",C,6-0,Jr
2012,713,14,1296473,"Trent, Carter",G,5-9,Fr
2012,713,50,1296486,"Whelan, Thomas",F,6-6,Fr
2012,715,52,1186685,"Allan, Clarke",F,6-8,So
2012,715,20,1298514,"Allen, Charles",,-,N/A
2012,715,40,964375,"Beall, Ryan",G,6-3,Sr
2012,715,33,1079143,"Boxberger, John",C,4-0,Jr
2012,715,43,1297209,"Clark, Jimmy",G,6-3,Fr
2012,715,50,1186690,"Cukjati, Jacob",F,6-7,So
2012,715,14,1186683,"Feldman, Matt",G,5-10,So
2012,715,30,1297208,"Hopper, Matt",G,6-4,Fr
2012,715,25,1079144,"Hopson, Heath",C,-,Jr
2012,715,10,1186682,"Kitzinger, Robert",F,6-7,So
2012,715,34,1186691,"LaVanway, John",F,6-6,So
2012,715,42,1186684,"Lambert, Zach",F,6-4,So
2012,715,44,964376,"Melchior, Gil",F,6-6,Sr
2012,715,21,1297207,"Saltarelli, Craig",G,5-11,Fr
2012,715,45,1186687,"Selling, Matt",G,6-3,So
2012,715,54,1186686,"Shotland, Joe",G,6-1,So
2012,715,32,1186689,"Wilt, Jonathan",F,6-6,So
2012,715,12,1297196,"Young, William",G,5-10,Fr
2012,716,34,1268227,"Chambers, Ray",F,6-6,Jr
2012,716,15,1268222,"Clark, Daronte",G,6-2,So
2012,716,30,1176770,"Combs, Nic",G,5-10,So
2012,716,3,1067996,"Cunningham, Steven",G,6-4,Sr
2012,716,32,1268224,"Dixon, Breon",F,6-7,Fr
2012,716,20,1268223,"Feldman, Brian",G,5-10,Fr
2012,716,33,1268225,"Hinton, Westley",F,6-8,Jr
2012,716,2,1268218,"Jethroe, Deonata",G,6-4,So
2012,716,10,1268220,"Jones, Emil",G,6-3,Jr
2012,716,11,1291316,"Jones, Alan",G,6-0,Jr
2012,716,41,1268226,"Muwallif, Sidki",F,6-8,Fr
2012,716,42,1176771,"Owens, Tim",F,6-9,Sr
2012,716,2,1268217,"Scott, R.J.",G,6-4,So
2012,716,1,1076174,"Weathers, Will",G,6-0,Jr
2012,716,5,1268219,"Wright, Justin",G,6-5,Jr
2012,717,42,1077747,"Anderson, Scott",F,6-5,Jr
2012,717,31,1185977,"Cohen, Oliver",G,6-3,So
2012,717,33,1185979,"Dowton, Andrew",F,6-5,So
2012,717,5,1295761,"Ferris, Ben",G,6-3,Fr
2012,717,12,1185974,"Firempong, Kwame",G,6-0,So
2012,717,21,1185975,"Folliard, Tommy",F,6-7,So
2012,717,4,1077748,"Goldfarb, Alex",G,5-11,Jr
2012,717,30,1077749,"Lanchantin, Matt",C,6-8,Jr
2012,717,55,967756,"Long, James",F,6-5,Sr
2012,717,3,1295735,"Moss, C.J.",G,6-0,Fr
2012,717,32,1185978,"Orchowski, Alex",F,6-5,Sr
2012,717,13,967753,"Quezada, Amauris",G,5-10,Sr
2012,717,22,1295760,"Rafferty, Kevin",C,6-8,Fr
2012,717,45,967755,"Saba, Peter",C,6-8,Sr
2012,718,41,1285302,"Bruha, Tomas",C,7-0,Jr
2012,718,5,1067561,"Callahan, Jordan",G,6-0,Jr
2012,718,4,1513337,"Cherry, Ben",G,6-3,Jr
2012,718,0,1514343,"Davis, Josh",F,6-8,So
2012,718,34,1285301,"Drye, Tre",F,6-6,Fr
2012,718,15,1518908,"Fiorentinos, Grant",F,6-10,Fr
2012,718,24,1285299,"Hook, Jay",G,6-4,Fr
2012,718,11,1285295,"Latzke, Nick",G,6-4,Fr
2012,718,21,1285298,"Monckton, Dan",G,6-6,Sr
2012,718,25,1635026,"Nwogbo, Lotanna",F,6-8,Fr
2012,718,3,954926,"Rogers, Trent",G,6-3,Sr
2012,718,2,1509293,"Tarrant, Ricky",G,6-2,Fr
2012,718,20,1174699,"Thomas, Kevin",F,6-9,So
2012,718,22,954927,"Timmons, Kendall",G,6-5,Jr
2012,718,14,1401122,"Ziegenhagen, Malte",G,6-4,Fr
2012,719,23,1175559,"Baruti, Blondy",F,6-9,So
2012,719,4,1286193,"Booker, Jamie",G,6-1,Jr
2012,719,3,1415713,"Clarkson, Jordan",G,6-5,So
2012,719,13,1286194,"Coleman, Jairus",G,6-1,Fr
2012,719,34,1067339,"Haralson, Scottie",G,6-4,Jr
2012,719,11,822216,"Idlet, Steven",C,6-11,Sr
2012,719,32,1067341,"Maduka, Kodi",C,6-10,So
2012,719,35,1067342,"Magley, D.J.",F,6-9,Sr
2012,719,2,1404424,"McClellan, Eric",G,6-4,Fr
2012,719,42,1067343,"Medder, Donte",G,6-2,Jr
2012,719,5,1175561,"Peete, Tim",G,6-4,So
2012,719,33,964984,"Richard, Joe",F,6-6,Sr
2012,719,14,1286196,"Sanger, Will",G,6-2,Sr
2012,719,1,1286197,"Smith, Rashad",F,6-7,Fr
2012,719,44,1286198,"Swannegan, Brandon",F,6-8,Fr
2012,719,15,1286199,"Wishon, David",C,7-2,Fr
2012,720,99,1297024,"Anderson, Andrew",G,6-0,Jr
2012,720,20,1297026,"Benson, Jordan",G,6-0,Fr
2012,720,45,1297030,"Covile, Kawaun",C,6-7,So
2012,720,97,966330,"Davis, Robert",G,5-11,Sr
2012,720,24,1297027,"Davis, Quinton",G,6-0,Jr
2012,720,5,1184654,"Eichelberger, Joshua",F,6-5,Sr
2012,720,98,1297028,"Frazier, Bj",F,6-7,Jr
2012,720,50,1297059,"Inman, Jorelle",F,6-6,Sr
2012,720,13,1071512,"Johnson, Moriah",F,6-4,Jr
2012,720,44,1297029,"Jones, Joshua",F,6-6,Jr
2012,720,11,1297060,"May Jr., Kevin",G,5-7,Fr
2012,720,33,1309366,"McBounds, Sedrick",F,5-6,Jr
2012,720,2,1300479,"McKinney, Javier",G,6-1,So
2012,720,15,1184648,"Olatunji, Graham",F,6-5,So
2012,720,21,1184650,"Robertson, Garland",G,6-1,So
2012,720,24,1320295,"Rooks, Jarvis",,-,N/A
2012,720,35,1184651,"Taylor Jr., Julius",G,6-2,So
2012,720,3,1071509,"Thomas, Calvin",G,6-0,Jr
2012,720,23,1297081,"White, Derrick",F,6-3,Sr
2012,720,55,1317107,"Williams, Clint",,-,N/A
2012,720,1,1297025,"Winn Jr., Keith",G,5-7,So
2012,720,4,1184646,"Winston, Lucius",G,5-9,Sr
2012,721,23,1176512,"Bailey, Jamil",G,6-4,So
2012,721,43,1289840,"Barnhill, Colt",F,6-7,Fr
2012,721,30,1074009,"Brakeville, Adam",F,6-6,Jr
2012,721,34,1070161,"Broekhuis, Taylor",C,6-10,Jr
2012,721,11,1289837,"Carter, Chris",G,6-3,Fr
2012,721,13,1298979,"Davidson, Brian",F,6-7,Fr
2012,721,21,1289838,"Earls, Delovell",G,6-6,Fr
2012,721,5,1070157,"Fitzgerald, Mike",F,6-6,Jr
2012,721,10,1070158,"Fletcher, Todd",G,6-2,Jr
2012,721,25,1074008,"Green, Kyle",G,6-2,Jr
2012,721,3,1289836,"Hammonds, Justin",F,6-6,Fr
2012,721,32,952813,"Hempsey, Shawn",G,6-2,Sr
2012,721,44,1176514,"Kammerer, Chase",F,6-7,So
2012,721,14,1070160,"Lyons, Michael",G,6-5,Jr
2012,721,0,1184501,"Olesinski, Marek",F,6-9,Fr
2012,721,15,952812,"Stewart, Taylor",F,6-5,Sr
2012,721,1,952808,"Stucky, Scott",G,6-3,Sr
2012,721,4,1289835,"Williams, Kamryn",F,6-4,Fr
2012,721,22,1289839,"Yon, Max",G,6-4,Fr
2012,722,34,1289105,"Alexander, Jonathon",F,6-6,Fr
2012,722,30,1289103,"Anderson, David",F,6-6,Fr
2012,722,5,1183689,"Benedict, John",F,6-4,So
2012,722,22,1289101,"Doyle, Will",F,6-4,Fr
2012,722,3,863165,"Fernandes, Trip",F,6-4,Sr
2012,722,25,1075458,"Gailor, Ed",G,6-2,Jr
2012,722,12,1289099,"Hughes, Jesse",G,5-10,Fr
2012,722,4,1075459,"Knudsen, Jimmy",F,6-4,Jr
2012,722,24,1075463,"Marshall, Greg",F,6-4,Jr
2012,722,20,1289100,"Martin, Matthew",G,5-10,Fr
2012,722,23,1289102,"Rodriguez, Ricky",F,6-2,Fr
2012,722,10,1183686,"Sowers, Kevin",G,6-1,So
2012,722,11,1289098,"Sponseller, Eli",G,6-0,Fr
2012,722,15,1183687,"Weems, Devonte",G,5-11,So
2012,722,33,1289104,"Wells, Zachary",F,6-5,Fr
2012,724,23,1075436,"Beck, Josh",G,6-1,Jr
2012,724,32,1175888,"Buck, Reed",F,6-5,So
2012,724,44,1298933,"Bullard, Matt",F,6-8,Sr
2012,724,55,958505,"Effland, Denver",F,6-4,Sr
2012,724,10,1175891,"Farace, Michael",G,5-11,So
2012,724,31,958500,"Farrell, Patrick",F,6-5,Sr
2012,724,3,1175892,"Jennings, Jared",F,6-1,So
2012,724,5,1175893,"Karczewski, Zach",G,6-3,So
2012,724,11,958504,"Kerr, Kevin",G,6-0,Sr
2012,724,21,1075438,"Lynch, Bryan",F,6-3,Jr
2012,724,14,1175895,"Mark, Jeffrey",G,6-2,So
2012,724,50,1298934,"McMahon, Matt",F,6-8,Jr
2012,724,34,1175896,"Sergio, Nick",C,6-8,So
2012,724,50,1298931,"Styx, Paul",F,6-6,Fr
2012,724,12,1075437,"Wiseley, Frankie",G,6-2,Jr
2012,724,22,1298932,"Yong, Kyle",G,5-8,Fr
2012,725,30,1291910,"Billerman, Sean",G,6-4,Fr
2012,725,41,1291913,"Deister, Aaron",G,6-0,So
2012,725,13,1070491,"Ellis, Ella",F,6-6,Jr
2012,725,35,1291911,"Felton, Michael",F,6-7,Fr
2012,725,14,1291907,"Gramling, Chris",G,5-11,Fr
2012,725,4,1178660,"Harris, Pat",F,6-6,Sr
2012,725,22,1291908,"Harris, Jalen",G,5-10,Fr
2012,725,23,1178661,"Herbeck, Josh",G,6-2,So
2012,725,21,1178662,"Hornstein, Brian",C,6-10,So
2012,725,43,1178663,"Johnson, Josh",F,6-5,Sr
2012,725,1,1178664,"Kincade, Cartavious",F,6-2,So
2012,725,0,1291904,"Lenox, Maxwell",G,6-0,Fr
2012,725,12,1296674,"Lord, Zach",,6-10,N/A
2012,725,11,1074109,"Pancoe, Jason",G,6-1,Jr
2012,725,20,964290,"Simmons, Julian",G,5-11,Sr
2012,725,42,1070497,"Springer, Jordan",C,6-6,Jr
2012,725,52,1178665,"Stire, Andrew",C,6-7,So
2012,725,25,1291909,"Thornton, Whit",F,6-7,Fr
2012,725,40,1291912,"Walker, Matt",F,6-7,Fr
2012,725,5,1291906,"Washington, Milton",G,6-0,Fr
2012,725,24,1296751,"Welker, Chris",,-,N/A
2012,725,2,1291905,"Williams, Mo",G,6-1,Fr
2012,726,5,1296286,"Alter, Kevin",G,5-6,Fr
2012,726,31,1176641,"Avila, J.J.",F,6-7,So
2012,726,12,1296288,"Brickman, Jordan",G,5-11,Jr
2012,726,0,1296285,"Clark, Wes",G,6-0,Fr
2012,726,1,967414,"Connolly, Ted",C,6-3,Sr
2012,726,23,1296292,"Jackson, Donya",G,6-3,Fr
2012,726,32,1176642,"Liebert, Jacob",G,6-2,So
2012,726,3,1176638,"Loupos, James",F,6-6,So
2012,726,14,1296289,"McLaurin, Earl",G,5-10,Fr
2012,726,34,1296294,"McNeil, Tre",F,6-5,Fr
2012,726,15,1511939,"Montgomery, Chall",G,6-4,Fr
2012,726,22,1176640,"Roberts, Isaiah",G,6-2,So
2012,726,21,1296291,"Smith, Worth",F,6-6,Fr
2012,726,20,1080936,"Smith, Carlton",F,6-6,Sr
2012,726,42,1296296,"Smoot, Jared",C,6-10,Fr
2012,726,25,912737,"Sugars, Jordan",G,6-3,Sr
2012,726,33,1296293,"Venturini, Brandon",G,6-0,Fr
2012,726,10,1296287,"Ward-Adams, Jon",G,5-11,Fr
2012,726,2,1176637,"Wyatt, Brennan",G,5-10,So
2012,726,11,1176639,"Wynn, Thurgood",G,6-3,So
2012,727,31,1297254,"Adler-Cohen, Avi",G,5-11,Fr
2012,727,34,1297256,"Andrulis, Mike",G,6-4,Fr
2012,727,11,1297252,"Betivegna, Kevin",G,5-11,Fr
2012,727,15,1187106,"Callies, Keith",G,6-0,So
2012,727,20,1072190,"Croll, Evan",G,-,Jr
2012,727,32,1187107,"DeBisschop, Brian",C,6-5,So
2012,727,33,1297255,"Deffley, Mike",G,5-11,Fr
2012,727,44,1072194,"Donohue, Keven",C,6-7,Jr
2012,727,12,1187105,"Dumas, J.P.",G,-,So
2012,727,40,970406,"Dzanko, Rusmir",F,6-5,Sr
2012,727,23,1072192,"Mason, Joe",G,6-1,Jr
2012,727,42,1297257,"Perez, Mitch",F,6-2,Fr
2012,727,13,1072189,"Petrone, Matt",G,6-0,Jr
2012,727,24,1072193,"Shorey, Cal",F,6-4,Jr
2012,727,51,970408,"Stevens, Henry",C,6-10,Sr
2012,727,22,1297253,"Winney, Terell",G,6-1,Fr
2012,728,5,864015,"Arnold, Brad",G,6-2,Sr
2012,728,20,1174165,"Collins, Cedric",G,6-1,Jr
2012,728,10,1174163,"Eastman, David",G,6-0,So
2012,728,33,1080566,"Elgin, Sam",F,6-4,Jr
2012,728,32,1298241,"Evans, Alex",F,6-7,Fr
2012,728,34,1174167,"Hook, Trevor",F,6-6,So
2012,728,13,1080567,"Hughes, Jake",G,6-0,Jr
2012,728,3,1174162,"Johnson, Logan",G,6-3,So
2012,728,52,1080568,"Lafrenz, Mike",C,6-7,Jr
2012,728,24,960771,"Lafrenz, Mark",F,6-7,Sr
2012,728,14,1298240,"Lange, Cody",F,6-2,Fr
2012,728,34,1298244,"Nagle, Kellyn",G,6-1,Jr
2012,728,12,1298243,"Pagel, Bo",G,6-2,Fr
2012,728,54,960777,"Shonka, Jake",F,6-5,Jr
2012,728,22,1298242,"Soyer, Nick",F,6-3,Fr
2012,728,2,1298239,"Voss, Brandon",G,5-10,Fr
2012,728,44,1080569,"Wentzien, Tucker",C,6-7,Jr
2012,728,1,1174161,"Woods, Joey",G,6-2,Sr
2012,730,23,1186731,"Adams, Ryan",C,6-5,Fr
2012,730,2,1078535,"Donahue, Matt",G,5-10,Jr
2012,730,5,1298081,"Harry, Trey",G,6-1,Fr
2012,730,45,1078536,"Janowski, Kevin",F,6-8,Jr
2012,730,40,1298083,"Kamara, Jermaine",F,6-8,Fr
2012,730,3,1186729,"Krasna, Jesse",G,6-0,So
2012,730,44,1298084,"Marciano, Mike",F,7-0,Fr
2012,730,24,970538,"Meindl, Lou",G,6-4,Sr
2012,730,42,970539,"Niewiadomski, Scott",F,6-8,Sr
2012,730,15,970540,"Rapczynski, Jj",G,6-5,Sr
2012,730,14,1186730,"Vasturia, Pat",G,6-3,So
2012,730,22,1298082,"Walker, Phil",G,6-6,Fr
2012,730,41,1078537,"Ward, Jon",F,6-10,Jr
2012,731,12,1291809,"Berger, Danny",G,6-6,So
2012,731,15,1512034,"Bruneel, Mitch",F,6-5,So
2012,731,24,1177185,"Bumpus, Antonio",G,6-3,Jr
2012,731,1,1177195,"Clifford, Ben",F,6-7,So
2012,731,30,1291811,"Collette, David",F,6-8,Fr
2012,731,14,1177189,"Farris, E.J.",G,6-2,Jr
2012,731,21,1291820,"Grim, Morgan",F,6-7,Sr
2012,731,22,961287,"Jardine, Brady",F,6-7,Sr
2012,731,13,1067508,"Medlin, Preston",G,6-4,Jr
2012,731,3,1291812,"Orchard, Sam",G,6-1,Fr
2012,731,0,1177184,"Pane, Brockeith",G,6-1,Sr
2012,731,40,1406880,"Premasunac, Igor",F,6-8,Jr
2012,731,34,1291814,"Reed, Kyisean",F,6-6,Jr
2012,731,44,1291815,"Shaw, Jarred",C,6-10,Jr
2012,731,25,1291816,"Stone, Jordan",C,6-10,Fr
2012,731,5,1291817,"Thornton, Steven",G,6-3,Fr
2012,731,11,1510115,"Thoseby, Adam",G,6-5,Fr
2012,732,21,1399701,"Dawson, Javon",F,6-6,So
2012,732,1,1512162,"Dean, Glen",G,5-10,Jr
2012,732,2,1288731,"Dotson, Aaron",G,6-4,Jr
2012,732,10,1406366,"Farr, Dijon",F,6-7,Jr
2012,732,51,1070146,"Foster, David",C,7-3,Sr
2012,732,53,1288754,"Green, Corbin",F,6-6,So
2012,732,0,1402921,"Hines, Chris",G,6-1,Jr
2012,732,43,1288753,"Martin, Cedric",G,6-4,Jr
2012,732,32,1509549,"Matthews, George",F,6-5,Fr
2012,732,11,1288735,"Mortensen, Alex",G,6-1,Fr
2012,732,3,1629516,"Odunsi, Anthony",G,6-4,Fr
2012,732,13,1288736,"Perkins, Kyle",G,6-4,Jr
2012,732,40,1288752,"Ricketts, Alexander",F,6-7,So
2012,732,5,1288733,"Storey, Kareem",G,5-10,Fr
2012,732,42,965417,"Washburn, Jason",C,7-0,Jr
2012,732,15,1174583,"Watkins, Josh",G,6-0,Sr
2012,732,25,1288738,"Wilkinson, Blake",F,6-6,Fr
2012,733,42,1298771,"Amor, Rob",F,6-4,Sr
2012,733,4,1298764,"Baldwin, Matt",G,6-3,Jr
2012,733,21,1077543,"Davidson, Marlon",G,5-9,Sr
2012,733,22,1298768,"DeRocker, Benn",G,6-4,Fr
2012,733,55,1298772,"Felicia, Marty",F,6-8,Fr
2012,733,40,1298770,"Felicia, Mark",F,6-5,Fr
2012,733,32,1194897,"German, Reggie",G,6-3,Sr
2012,733,24,1298769,"Jeffers, Chris",F,6-4,So
2012,733,44,1317085,"Laing, Aaron",,-,N/A
2012,733,3,1298744,"Maxwell, Xavier",G,5-10,Fr
2012,733,33,1185865,"McClendon, Jevin",F,6-5,So
2012,733,23,1298759,"McDaniel, Branden",G,6-2,Fr
2012,733,34,1185866,"Meyer, Alex",C,6-8,Jr
2012,733,20,1298767,"Mills, Walkery",F,6-3,Fr
2012,733,15,1298766,"Mitchell, Shawn",F,4-0,Fr
2012,733,10,1298745,"Nevins, Aaron",G,5-10,Fr
2012,733,13,1077546,"Schultz, George",G,5-10,Sr
2012,733,30,1185864,"Smith, Rich",G,6-0,So
2012,733,31,1077547,"Ward, Jeff",C,6-7,Jr
2012,734,3,1176961,"Alston, Will",F,6-7,Sr
2012,734,12,1291656,"Bennett, Lincoln",G,6-5,Fr
2012,734,2,1176962,"Harris, Sidney",G,5-9,Sr
2012,734,1,1299889,"Holloway, Mike",G,6-0,So
2012,734,23,1291660,"Jolly, Tae",G,6-4,Fr
2012,734,4,1176967,"Klunder, Brandon",G,5-11,Sr
2012,734,32,1291661,"Maynard, Drew",F,6-7,Jr
2012,734,20,1291657,"McCarter, Donte",G,6-0,Jr
2012,734,22,1291659,"Nobles, Jacquan",G,6-2,Jr
2012,734,5,1291655,"Panaggio, Michael",G,5-11,Jr
2012,734,21,1291658,"Reese, Joe",G,6-0,Fr
2012,734,99,1291654,"Ross, Chad",F,6-7,Fr
2012,734,33,1291662,"Rozier, Chris",F,6-7,Jr
2012,734,11,1176963,"Sparks, Josh",F,6-9,Jr
2012,734,15,1176965,"Steele, Tristan",G,6-3,Sr
2012,735,21,1280839,"Bogan, Will",G,6-1,Jr
2012,735,12,1280840,"Boggs, Ben",G,6-4,Jr
2012,735,45,1067392,"Broekhoff, Ryan",F,6-7,Jr
2012,735,15,956201,"Buggs, Erik",G,5-11,Jr
2012,735,5,1280841,"Capobianco, Bobby",F,6-10,Jr
2012,735,2,1280842,"Carpenter, Griffyn",G,6-1,Fr
2012,735,0,1402504,"Edwards, Richie",F,6-7,Jr
2012,735,14,1280844,"Fernandez, Vashil",F,6-10,Fr
2012,735,22,1397811,"Harris, Jay",G,6-1,So
2012,735,23,1067388,"Kenney, Matt",G,6-4,Jr
2012,735,20,1067387,"Kurth, Tommy",G,6-1,So
2012,735,11,956199,"Shelton, Nick",G,5-11,Sr
2012,735,44,1298144,"Stegelmann, Nathan",,-,N/A
2012,735,55,1176143,"Van Wijk, Kevin",F,6-8,Jr
2012,735,3,1396578,"Vucic, Hrvoje",C,7-1,So
2012,736,3,848144,"Ezeli, Festus",C,6-11,Sr
2012,736,11,1179241,"Fuller, Kyle",G,6-1,So
2012,736,5,951388,"Goulbourne, Lance",F,6-7,Sr
2012,736,40,1179243,"Henderson, Josh",C,6-11,Fr
2012,736,23,1073293,"Jenkins, John",G,6-3,Jr
2012,736,2,1293764,"Johnson, Kedren",G,6-4,Fr
2012,736,34,1293762,"Moats, Shelby",C,6-8,Fr
2012,736,14,969298,"Noll, Aaron",F,6-7,Sr
2012,736,45,1179244,"Odom, Rod",F,6-8,So
2012,736,24,1631670,"Parker, Dai-Jon",G,6-3,Fr
2012,736,35,1179242,"Siakam, James",F,6-7,Fr
2012,736,12,951389,"Smart, Jordan",G,6-6,Jr
2012,736,44,951391,"Taylor, Jeffery",F,6-7,Sr
2012,736,33,951390,"Tchiengang, Steve",F,6-8,Sr
2012,736,1,951387,"Tinsley, Brad",G,6-3,Sr
2012,737,3,1290629,"Adkins, Andrew",G,6-3,Fr
2012,737,4,1290630,"Bynum, Seth",G,5-11,Fr
2012,737,23,1183139,"Carberry, Evan",F,6-4,So
2012,737,21,1074553,"Donnelly, John",F,6-4,Jr
2012,737,1,1074549,"Herzog, Jon",G,6-1,Jr
2012,737,5,960230,"Justiz, Nicholas",G,5-9,Sr
2012,737,30,1290634,"Ladan, Luka",F,6-5,Fr
2012,737,12,1290636,"Mrlik, Johnny",G,6-4,Fr
2012,737,14,1183137,"Rappport, Sam",G,6-0,So
2012,737,11,1290631,"Safir, Jon",G,6-1,Fr
2012,737,32,960232,"Shanley, Ethan",F,6-5,Sr
2012,737,10,1290635,"Smith, Curtis",G,6-0,Fr
2012,737,22,1290632,"Snyder, Alex",C,6-6,Fr
2012,737,24,1183140,"Wager, Lucas",C,6-8,So
2012,737,13,1183138,"Winkeller, Ricky",G,6-2,So
2012,737,25,960229,"de la Torre, David",F,6-4,Jr
2012,738,13,1296398,"Angstadt, Jon",G,6-2,Fr
2012,738,2,1064443,"Apfeld, Luke",F,6-8,So
2012,738,20,1064445,"Bald, Brendan",G,6-4,Jr
2012,738,30,857676,"Bergmann, Pat",F,6-10,Sr
2012,738,12,1178820,"Carissimo, Sandro",G,6-2,So
2012,738,42,1064446,"Crenca, Ben",C,6-10,Jr
2012,738,14,1178821,"Elbaum, Josh",G,6-3,So
2012,738,34,1178824,"Glass, Matt",F,6-8,Sr
2012,738,4,1404323,"McGlynn, Four",G,6-2,Fr
2012,738,40,1398743,"McKeaney, Ryan",F,6-9,So
2012,738,31,1178823,"Rugg, Clancy",F,6-8,So
2012,738,21,1297724,"Rusin, Candon",,6-4,N/A
2012,738,24,1412254,"Santo, Chris",F,6-6,Fr
2012,738,23,1178822,"Voelkel, Brian",F,6-6,So
2012,739,32,1182047,"Bell, James",G,6-6,So
2012,739,23,1064625,"Cheek, Dominic",G,6-6,Jr
2012,739,4,1286611,"Hilliard, Darrun",G,6-6,Fr
2012,739,3,1512594,"Johnson, Tyrone",G,6-3,Fr
2012,739,21,1400662,"Kennedy, Markus",F,6-9,Fr
2012,739,12,1286614,"McMahon, Nick",G,6-0,So
2012,739,20,1182048,"Ouano, Dallas",G,6-0,Sr
2012,739,22,1182049,"Pinkston, Jayvaughn",F,6-7,Fr
2012,739,25,964306,"Sutton, Maurice",F,6-11,Jr
2012,739,2,1064626,"Wayns, Maalik",G,6-2,Jr
2012,739,24,1286615,"Yacoubou, Achraf",G,6-4,Fr
2012,739,13,1064627,"Yarou, Mouphtaou",F,6-10,Jr
2012,740,11,1184075,"Brandenberg, Rob",G,6-2,So
2012,740,20,956222,"Burgess, Bradford",G,6-6,Sr
2012,740,30,1070819,"Daniels, Troy",G,6-4,Jr
2012,740,21,1297729,"Graham, Treveon",G,6-5,Fr
2012,740,23,1297728,"Guest, Jarred",F,6-8,Fr
2012,740,33,1512830,"Haley, D.J.",C,7-0,So
2012,740,34,956223,"Hinton, David",F,6-9,Jr
2012,740,24,1184076,"Houston, Heath",F,6-8,So
2012,740,25,1401811,"McCarter, Reco",G,6-6,So
2012,740,5,1620160,"Okereafor, Teddy",G,6-4,Fr
2012,740,15,1184044,"Reddic, Juvonte",F,6-9,So
2012,740,10,1070818,"Theus, Darius",G,6-3,Jr
2012,740,2,1297727,"Weber, Briante",G,6-2,Fr
2012,741,5,1178420,"Absher, Drew",G,5-10,So
2012,741,3,1290936,"Brown, Brian",G,5-11,Fr
2012,741,15,963609,"Burks, Ron",F,6-4,Sr
2012,741,4,1290937,"Burton, Christian",G,5-10,Fr
2012,741,14,1064570,"Carr, Joe",G,6-3,Jr
2012,741,24,1178421,"Covington, D.J.",F,6-9,So
2012,741,21,963610,"Gabriel, Keith",G,6-4,Sr
